sample,t_iso,elapsed_s,v1_set,v1,i1,p_in_w,v2,i2_raw,i_chg,v_bat,p_bat_w,ah_cum,wh_cum,eff_inst,flags
6636,2026-09-17T20:11:47.268,13270.168,7.7114,6.03574,0.180671,1.09048318154,0.0,0.28019,0.28019,3.35922802,0.9412220989238,1.0500089130363242,3.4451408516304998,0.8631239021903935,
6637,2026-09-17T20:11:49.275,13272.175,7.7114,6.03559,0.180667,1.0904319385299999,0.0,0.28017,0.28017,3.3592286,0.9411550768619998,1.0501650864226795,3.445665473691211,0.863102999468964,
6638,2026-09-17T20:11:51.275,13274.175,7.7114,6.03559,0.180672,1.09046211648,0.0,0.28019,0.28019,3.35922623,0.9412215973836999,1.0503207460047976,3.4461883696268636,0.8631401156987949,
6639,2026-09-17T20:11:53.241,13276.14,7.7114,6.03577,0.180675,1.09051274475,0.0,0.28019,0.28019,3.35923703,0.9412246234357,1.0504737259975039,3.4467022648571195,0.8631028183457642,
6640,2026-09-17T20:11:55.224,13278.124,7.7114,6.03567,0.180671,1.0904705345699999,0.0,0.28019,0.28019,3.35922982,0.9412226032658,1.050628114520958,3.447220891945543,0.8631343749576397,
6641,2026-09-17T20:11:57.244,13280.144,7.7114,6.03564,0.180667,1.0904409718799999,0.0,0.28018,0.28018,3.35923164,0.9411895208951999,1.0507853265414167,3.4477490033957907,0.8631274366667646,
6642,2026-09-17T20:11:59.346,13282.245,7.7114,6.03597,0.180673,1.09053680781,0.0,0.28021,0.28021,3.35923557,0.9412913990697,1.0509488837877523,3.44829843039404,0.8631450055867327,
6643,2026-09-17T20:12:01.273,13284.172,7.7114,6.03571,0.180673,1.09048983283,0.0,0.28018,0.28018,3.35924336,0.9411928046047999,1.0510988531442182,3.44880221337479,0.8630917742371337,
6644,2026-09-17T20:12:03.233,13286.133,7.7114,6.03565,0.180668,1.0904488142,0.0,0.28018,0.28018,3.35924637,0.9411936479466,1.051251432925475,3.44931476622148,0.8631250139302504,
6645,2026-09-17T20:12:05.314,13288.213,7.7114,6.03602,0.180658,1.09045530116,0.0,0.28018,0.28018,3.35923678,0.9411909610203999,1.051413368230187,3.4498587460295282,0.863117415284408,
6646,2026-09-17T20:12:07.256,13290.156,7.7114,6.03565,0.180669,1.09045484985,0.0,0.28018,0.28018,3.35924278,0.9411926421004,1.0515645650263445,3.4503666523217893,0.863119314137461,
6647,2026-09-17T20:12:09.266,13292.166,7.7114,6.03553,0.180667,1.0904210985099998,0.0,0.28016,0.28016,3.35924308,0.9411255412928001,1.051720952324881,3.4508919952487385,0.8630844933015293,
6648,2026-09-17T20:12:11.376,13294.276,7.7114,6.03574,0.180678,1.09052543172,0.0,0.2802,0.2802,3.35925181,0.941262357162,1.051885164400264,3.4514436242434585,0.8631273785861381,
6649,2026-09-17T20:12:13.307,13296.206,7.7114,6.03555,0.180668,1.0904307474,0.0,0.28017,0.28017,3.35925029,0.9411611537492999,1.052035434558522,3.451948419430377,0.8631095152015703,
6650,2026-09-17T20:12:15.314,13298.214,7.7114,6.03572,0.180674,1.0904976752800002,0.0,0.28018,0.28018,3.35925333,0.9411955979994,1.052191681772515,3.452473293166794,0.863088128782792,
6651,2026-09-17T20:12:17.261,13300.161,7.7114,6.03591,0.180671,1.09051389561,0.0,0.28018,0.28018,3.35925181,0.9411951721258,1.0523432254097271,3.452982366519566,0.8630749006635301,
6652,2026-09-17T20:12:19.323,13302.223,7.7114,6.0358,0.180673,1.0905060934,0.0,0.28019,0.28019,3.3592617,0.9412315357229999,1.0525036946249295,3.453521423814718,0.8631144212944385,
6653,2026-09-17T20:12:21.277,13304.177,7.7114,6.03576,0.180669,1.0904747234399998,0.0,0.28019,0.28019,3.35926201,0.9412316225819001,1.052655757437844,3.454032242621705,0.8631393303759494,
6654,2026-09-17T20:12:23.292,13306.192,7.7114,6.03602,0.18066,1.0904673731999999,0.0,0.28019,0.28019,3.35926325,0.9412319700175,1.0528126146477477,3.4545591671851805,0.8631454669344527,
6655,2026-09-17T20:12:25.333,13308.233,7.7114,6.03586,0.180672,1.09051089792,0.0,0.28018,0.28018,3.35926414,0.9411986267451999,1.0529714558222558,3.4550927565759757,0.8630804410486931,
6656,2026-09-17T20:12:27.337,13310.237,7.7114,6.0357,0.180671,1.0904759547,0.0,0.28018,0.28018,3.35926325,0.941198377385,1.0531274357109375,3.455616734153174,0.8631078689341044,
6657,2026-09-17T20:12:29.256,13312.156,7.7114,6.03559,0.180675,1.09048022325,0.0,0.2802,0.2802,3.35926745,0.94126673949,1.0532767411949264,3.456118290892114,0.8631671803131896,
6658,2026-09-17T20:12:31.278,13314.177,7.7114,6.03588,0.180671,1.0905084754799999,0.0,0.28019,0.28019,3.35927016,0.9412339061303999,1.0534341039017479,3.456646914524206,0.8631147096001294,
6659,2026-09-17T20:12:33.299,13316.198,7.7114,6.03567,0.180681,1.09053089127,0.0,0.28021,0.28021,3.35926717,0.9413002537057,1.0535914061004759,3.45717533487132,0.8631578080374134,
6660,2026-09-17T20:12:35.317,13318.217,7.7114,6.03561,0.180667,1.09043555187,0.0,0.28019,0.28019,3.35927046,0.9412339901874,1.0537485367219885,3.45770317886804,0.8631725080618174,
6661,2026-09-17T20:12:37.257,13320.156,7.7114,6.0358,0.180671,1.0904940218,0.0,0.2802,0.2802,3.3592774,0.9412695274799999,1.0538994760866447,3.4582102255407494,0.8631588148702677,
6662,2026-09-17T20:12:39.359,13322.259,7.7114,6.03574,0.18068,1.0905375032,0.0,0.28019,0.28019,3.35927499,0.9412352594480999,1.0540631356725279,3.458760003291694,0.8630929763407517,
6663,2026-09-17T20:12:41.346,13324.246,7.7114,6.03585,0.180669,1.0904909836499999,0.0,0.28018,0.28018,3.35927977,0.9412030059586,1.0542177389162881,3.459279358471326,0.8631002182230653,
6664,2026-09-17T20:12:43.298,13326.198,7.7114,6.03581,0.180668,1.0904777210799999,0.0,0.28018,0.28018,3.35928549,0.9412046085882,1.0543696697344034,3.4597897370295825,0.8631121850486216,
6665,2026-09-17T20:12:45.310,13328.21,7.7114,6.03595,0.180669,1.09050905055,0.0,0.28019,0.28019,3.3592843,0.941237868017,1.0545262437466878,3.4603157137439977,0.8631178875061012,
6666,2026-09-17T20:12:47.322,13330.222,7.7114,6.03586,0.180671,1.09050486206,0.0,0.28019,0.28019,3.35928552,0.9412382098487999,1.0546828847762735,3.4608419155909718,0.8631215160937198,
6667,2026-09-17T20:12:49.236,13332.136,7.7114,6.03577,0.180672,1.09049463744,0.0,0.28019,0.28019,3.35928908,0.9412392073252,1.0548318293783032,3.461342263300974,0.863130523534544,
6668,2026-09-17T20:12:51.352,13334.252,7.7114,6.03603,0.180661,1.09047521583,0.0,0.28019,0.28019,3.35928461,0.9412379548759,1.0549965032231532,3.4618954499816943,0.8631447475488839,
6669,2026-09-17T20:12:53.293,13336.193,7.7114,6.03602,0.180661,1.09047340922,0.0,0.28017,0.28017,3.35929185,0.9411727976144999,1.0551475627450693,3.4624029024556773,0.8630864261859511,
6670,2026-09-17T20:12:55.301,13338.201,7.7114,6.03571,0.180669,1.09046568999,0.0,0.28016,0.28016,3.35928646,0.9411376946336,1.0553038342922967,3.462927863769521,0.8630603450184944,
6671,2026-09-17T20:12:57.298,13340.198,7.7114,6.03575,0.18067,1.0904789525,0.0,0.28016,0.28016,3.35929574,0.9411402945184,1.0554592572916046,3.463449974867831,0.8630522325632873,
6672,2026-09-17T20:12:59.338,13342.238,7.7114,6.03553,0.180669,1.0904331695699998,0.0,0.28017,0.28017,3.35929964,0.9411749801388,1.055618003650684,3.463983251145188,0.8631202777057322,
6673,2026-09-17T20:13:01.299,13344.198,7.7114,6.03562,0.180673,1.0904735722599999,0.0,0.28017,0.28017,3.35930204,0.9411756525468,1.0557705992872186,3.4644958657951794,0.8630889152097645,
6674,2026-09-17T20:13:03.279,13346.179,7.7114,6.0358,0.180668,1.0904759144,0.0,0.28016,0.28016,3.35929787,0.9411408912592,1.0559247445149933,3.465013685851912,0.8630551842834906,
6675,2026-09-17T20:13:05.303,13348.203,7.7114,6.03554,0.180668,1.09042894072,0.0,0.28016,0.28016,3.35930654,0.9411433202464,1.056082235294213,3.465542744973812,0.8630945906708711,
6676,2026-09-17T20:13:07.263,13350.163,7.7114,6.03574,0.180681,1.09054353894,0.0,0.28019,0.28019,3.35930207,0.9412428469933,1.0562348080292063,3.4660552832192826,0.8630951570335108,
6677,2026-09-17T20:13:09.262,13352.162,7.7114,6.03567,0.180666,1.0904403562199998,0.0,0.28018,0.28018,3.35930776,0.9412108481968,1.0563903963881678,3.466577951958251,0.8631474824166429,
6678,2026-09-17T20:13:11.252,13354.151,7.7114,6.03569,0.18067,1.0904681123,0.0,0.28018,0.28018,3.3593084,0.941211027512,1.056545198368111,3.4670979795002737,0.863125676849744,
6679,2026-09-17T20:13:13.314,13356.214,7.7114,6.03583,0.18067,1.0904934061,0.0,0.28017,0.28017,3.35930928,0.9411776809776,1.0567057426456432,3.467637297310998,0.8630750774950514,
6680,2026-09-17T20:13:15.304,13358.204,7.7114,6.03591,0.18067,1.0905078597,0.0,0.28017,0.28017,3.35931022,0.9411779443373999,1.056860582240699,3.4681574514723543,0.863063879792961,
6681,2026-09-17T20:13:17.320,13360.219,7.7114,6.03578,0.180666,1.0904602294799999,0.0,0.28015,0.28015,3.35932337,0.9411144421055,1.0570174458115904,3.468684405900537,0.8630433432260823,
6682,2026-09-17T20:13:19.258,13362.158,7.7114,6.0358,0.180656,1.0904034848000002,0.0,0.28014,0.28014,3.3593147,0.941078420058,1.057168318518995,3.469191235458395,0.8630552205458247,
6683,2026-09-17T20:13:21.268,13364.168,7.7114,6.036,0.18067,1.09052412,0.0,0.2802,0.2802,3.3593195,0.9412813239,1.057324699657296,3.469716569290447,0.8631458090995732,
6684,2026-09-17T20:13:23.290,13366.19,7.7114,6.03579,0.180672,1.09049825088,0.0,0.28018,0.28018,3.35931503,0.9412128851053999,1.0574821133877075,3.4702453719527786,0.8631035257010901,
6685,2026-09-17T20:13:25.286,13368.185,7.7114,6.03576,0.180671,1.09048679496,0.0,0.28018,0.28018,3.35932312,0.9412151517616,1.0576373969037198,3.4707670188301516,0.8631146714583781,
6686,2026-09-17T20:13:27.301,13370.201,7.7114,6.03567,0.180667,1.0904463918899998,0.0,0.28017,0.28017,3.35932221,0.9411813035757,1.0577942492417558,3.471293936444375,0.8631156107953291,
6687,2026-09-17T20:13:29.294,13372.193,7.7114,6.03559,0.180678,1.09049833002,0.0,0.28019,0.28019,3.35932854,0.9412502636226,1.0579493341573076,3.4718149171364856,0.8631377396106029,
6688,2026-09-17T20:13:31.292,13374.192,7.7114,6.03557,0.180665,1.09041625405,0.0,0.28014,0.28014,3.35932525,0.9410813755349999,1.0581048728908142,3.472337422587191,0.8630478242044323,
6689,2026-09-17T20:13:33.306,13376.205,7.7114,6.03569,0.180667,1.09045000523,0.0,0.28017,0.28017,3.35932796,0.9411829145531999,1.0582615483083846,3.4728637464857957,0.8631142281068481,
6690,2026-09-17T20:13:35.318,13378.218,7.7114,6.03598,0.180667,1.09050239866,0.0,0.28019,0.28019,3.35933036,0.9412507735683999,1.0584182021731405,3.4733899983817036,0.8631349868876959,
6691,2026-09-17T20:13:37.265,13380.165,7.7114,6.03577,0.18067,1.0904825659000001,0.0,0.28018,0.28018,3.35933486,0.9412184410748,1.0585697359152813,3.4738990506231864,0.8631210351336438,
6692,2026-09-17T20:13:39.251,13382.151,7.7114,6.03557,0.180665,1.09041625405,0.0,0.28015,0.28015,3.35934025,0.9411191710375,1.0587242985286656,3.474418278614905,0.8630824857406664,
6693,2026-09-17T20:13:41.355,13384.255,7.7114,6.0355,0.180665,1.0904036074999999,0.0,0.28016,0.28016,3.3593289,0.941149584624,1.058888008669746,3.474968235752099,0.8631203878550999,
6694,2026-09-17T20:13:43.272,13386.171,7.7114,6.03588,0.180669,1.09049640372,0.0,0.28018,0.28018,3.35933699,0.9412190378581999,1.059037153572488,3.47546926313748,0.8631106298447463,
6695,2026-09-17T20:13:45.315,13388.215,7.7114,6.0356,0.180682,1.0905242792,0.0,0.28019,0.28019,3.35934089,0.9412537239691,1.0591962090864204,3.47600358451906,0.8631203742291701,
6696,2026-09-17T20:13:47.327,13390.226,7.7114,6.03532,0.180667,1.0903831584399999,0.0,0.28015,0.28015,3.35933279,0.9411170811185,1.059352756124314,3.476529478750694,0.8631067655749073,
6697,2026-09-17T20:13:49.338,13392.238,7.7114,6.03551,0.180667,1.09041748517,0.0,0.28016,0.28016,3.35934898,0.9411552102368,1.059509262200142,3.4770552360099973,0.8631145621166104,
6698,2026-09-17T20:13:51.291,13394.191,7.7114,6.03569,0.180669,1.09046207661,0.0,0.28018,0.28018,3.359346,0.94122156228,1.0596612930432867,3.47756596044131,0.8631401150657573,
6699,2026-09-17T20:13:53.262,13396.162,7.7114,6.03566,0.18067,1.0904626922,0.0,0.28018,0.28018,3.35934451,0.9412211448118,1.0598146950968788,3.4780812909021512,0.8631392449684763,
6700,2026-09-17T20:13:55.329,13398.228,7.7114,6.03576,0.180668,1.0904686876799998,0.0,0.28016,0.28016,3.35935351,0.9411564793616001,1.0599755065020666,3.47862151253694,0.8630751987605758,
6701,2026-09-17T20:13:57.301,13400.201,7.7114,6.03597,0.180674,1.09054284378,0.0,0.2802,0.2802,3.35935114,0.9412901894279999,1.060129007939389,3.4791371779472864,0.8631391190146497,
6702,2026-09-17T20:13:59.322,13402.222,7.7114,6.03577,0.180666,1.09045842282,0.0,0.28017,0.28017,3.35935083,0.9411893220410998,1.060286328920206,3.4796656743391567,0.8631134414158771,
6703,2026-09-17T20:14:01.330,13404.23,7.7114,6.03585,0.180669,1.0904909836499999,0.0,0.28018,0.28018,3.35935324,0.9412235907832,1.060442610572756,3.480190679426687,0.8631190948803771,
6704,2026-09-17T20:14:03.298,13406.197,7.7114,6.03577,0.180667,1.09046445859,0.0,0.28018,0.28018,3.35935896,0.9412251934127999,1.0605957062550313,3.480704982340822,0.8631415595422792,
6705,2026-09-17T20:14:05.280,13408.18,7.7114,6.03591,0.180668,1.0904957878800001,0.0,0.28018,0.28018,3.35935683,0.9412245966294,1.060749979400711,3.4812232410507473,0.8631162147441268,
6706,2026-09-17T20:14:07.360,13410.26,7.7114,6.03564,0.180669,1.09045304316,0.0,0.28018,0.28018,3.35935987,0.9412254483765999,1.0609119065780752,3.481767212466118,0.8631508291719223,
6707,2026-09-17T20:14:09.227,13412.127,7.7114,6.0359,0.180667,1.0904879453,0.0,0.28018,0.28018,3.3593665,0.94122730597,1.0610571871661603,3.4822552627252263,0.8631249066316479,
6708,2026-09-17T20:14:11.287,13414.187,7.7114,6.03609,0.180658,1.09046794722,0.0,0.2802,0.2802,3.35936528,0.941294151456,1.0612175316336578,3.482793918459984,0.863202035287421,
6709,2026-09-17T20:14:13.261,13416.161,7.7114,6.03597,0.180672,1.09053077184,0.0,0.28021,0.28021,3.35937307,0.9413299279447,1.0613711624349618,3.4833100210382253,0.863185113388813,
6710,2026-09-17T20:14:15.282,13418.182,7.7114,6.03591,0.180659,1.09044146469,0.0,0.28018,0.28018,3.35937578,0.9412299060404,1.061528445589718,3.483838394045785,0.8631640821802212,
6711,2026-09-17T20:14:17.249,13420.148,7.7114,6.03583,0.180668,1.09048133444,0.0,0.28018,0.28018,3.35936409,0.9412266307361999,1.0616815077791566,3.4843525865631704,0.8631295199743629,
6712,2026-09-17T20:14:19.239,13422.139,7.7114,6.03575,0.180669,1.09047291675,0.0,0.28018,0.28018,3.35937039,0.9412283958701999,1.061836441503776,3.4848730658420277,0.8631378014186705,
6713,2026-09-17T20:14:21.344,13424.244,7.7114,6.0357,0.18067,1.090469919,0.0,0.28018,0.28018,3.35937161,0.9412287376898,1.0620002326085298,3.4854233009293956,0.8631404876834571,
6714,2026-09-17T20:14:23.262,13426.162,7.7114,6.03578,0.180673,1.09050247994,0.0,0.28017,0.28017,3.3593752,0.9411961497839999,1.0621495128244902,3.485924788916781,0.8630848320819821,
6715,2026-09-17T20:14:25.291,13428.191,7.7114,6.03573,0.180667,1.0904572319099999,0.0,0.28017,0.28017,3.3593854,0.9411990075179999,1.0623074517972615,3.4864553659905106,0.8631232660720077,
6716,2026-09-17T20:14:27.250,13430.149,7.7114,6.03575,0.180668,1.090466881,0.0,0.28018,0.28018,3.35938722,0.9412331112996,1.0624598571638362,3.486967354492555,0.8631469031287342,
6717,2026-09-17T20:14:29.323,13432.223,7.7114,6.03583,0.180667,1.09047529861,0.0,0.28017,0.28017,3.35938424,0.9411986825207999,1.062621259028239,3.4875095656126294,0.8631086680464206,
6718,2026-09-17T20:14:31.344,13434.244,7.7114,6.03574,0.180669,1.09047111006,0.0,0.28016,0.28016,3.35938482,0.9411652511712,1.062778493169289,3.4880377755536602,0.8630813255744255,
6719,2026-09-17T20:14:33.336,13436.236,7.7114,6.036,0.180666,1.0904999759999998,0.0,0.28018,0.28018,3.35938542,0.9412326069756,1.062933516736435,3.4885585594183817,0.8631202454749987,
6720,2026-09-17T20:14:35.323,13438.222,7.7114,6.03596,0.180672,1.09052896512,0.0,0.28018,0.28018,3.35938634,0.9412328647411999,1.0630881417702893,3.489078004573806,0.8630975378426818,
6721,2026-09-17T20:14:37.306,13440.206,7.7114,6.03583,0.180674,1.09051754942,0.0,0.28019,0.28019,3.35939087,0.9412677278653,1.0632424961606155,3.4895965409538054,0.8631385422141261,
6722,2026-09-17T20:14:39.326,13442.225,7.7114,6.03609,0.18067,1.0905403803,0.0,0.28019,0.28019,3.35939089,0.9412677334691,1.0633997060506155,3.4901246704245175,0.8631204772171425,
6723,2026-09-17T20:14:41.233,13444.133,7.7114,6.03595,0.180663,1.09047283485,0.0,0.2802,0.2802,3.35939567,0.941302666734,1.0635481606704384,3.4906233878767416,0.8632059751066435,
6724,2026-09-17T20:14:43.278,13446.178,7.7114,6.036,0.18066,1.0904637599999998,0.0,0.28018,0.28018,3.35940167,0.9412371599006,1.0637073101525185,3.4911580344351556,0.8631530862617572,
6725,2026-09-17T20:14:45.285,13448.185,7.7114,6.03589,0.180666,1.09048010274,0.0,0.28017,0.28017,3.35940286,0.9412038992861999,1.063863537568052,3.4916828651687526,0.8631096495216001,
6726,2026-09-17T20:14:47.251,13450.15,7.7114,6.03572,0.180669,1.09046749668,0.0,0.28019,0.28019,3.3594038,0.941271350722,1.0640165016169847,3.4921967331041097,0.8631814827931712,
6727,2026-09-17T20:14:49.331,13452.231,7.7114,6.03593,0.180669,1.0905054371699998,0.0,0.28017,0.28017,3.35940739,0.9412051684562999,1.0641783863577188,3.4927405696078666,0.8630907617469995,
6728,2026-09-17T20:14:51.263,13454.162,7.7114,6.03585,0.180676,1.0905332346,0.0,0.28019,0.28019,3.35940888,0.9412727740872,1.0643287477627403,3.4932456949350903,0.8631307549581029,
6729,2026-09-17T20:14:53.366,13456.266,7.7114,6.03579,0.180665,1.0904560003500001,0.0,0.28016,0.28016,3.3594059,0.9411711569440001,1.064492430272343,3.493795571167477,0.8630987005820643,
6730,2026-09-17T20:14:55.286,13458.186,7.7114,6.03569,0.180671,1.09047414799,0.0,0.28017,0.28017,3.35940172,0.9412035798924,1.064641874637866,3.494297615138392,0.8631140698083116,
6731,2026-09-17T20:14:57.325,13460.225,7.7114,6.03569,0.18066,1.0904077553999998,0.0,0.28017,0.28017,3.35940653,0.9412049275100999,1.0648005426707865,3.4948306451826907,0.8631678588573803,
6732,2026-09-17T20:14:59.327,13462.227,7.7114,6.0359,0.180672,1.0905181248,0.0,0.2802,0.2802,3.35941134,0.941307057468,1.064956364259098,3.4953541136187507,0.8631741518653208,
6733,2026-09-17T20:15:01.288,13464.188,7.7114,6.0358,0.180668,1.0904759144,0.0,0.2802,0.2802,3.35941521,0.941308141842,1.0651090237038274,3.495866959783929,0.8632085582192112,
6734,2026-09-17T20:15:03.303,13466.203,7.7114,6.03587,0.180672,1.09051270464,0.0,0.2802,0.2802,3.35942093,0.941309744586,1.0652658363526404,3.4963937590299556,0.8631809061745366,
6735,2026-09-17T20:15:05.293,13468.193,7.7114,6.03573,0.180667,1.0904572319099999,0.0,0.28019,0.28019,3.35941255,0.9412738023845,1.0654207255413606,3.4969140963633984,0.863191856443378,
6736,2026-09-17T20:15:07.307,13470.207,7.7114,6.03591,0.18067,1.0905078597,0.0,0.28019,0.28019,3.35942631,0.9412776577988999,1.0655774703560552,3.4974406679394354,0.8631553174296667,
6737,2026-09-17T20:15:09.328,13472.228,7.7114,6.0357,0.18067,1.090469919,0.0,0.28017,0.28017,3.35941885,0.9412083792045,1.0657347558344776,3.497969056327175,0.8631218182227546,
6738,2026-09-17T20:15:11.284,13474.183,7.7114,6.03577,0.180669,1.0904765301300001,0.0,0.28018,0.28018,3.35942607,0.9412439962925999,1.0658869434922214,3.4984803189627436,0.8631492474032343,
6739,2026-09-17T20:15:13.268,13476.167,7.7114,6.03577,0.180673,1.09050067321,0.0,0.28017,0.28017,3.35942515,0.9412101442754999,1.0660413522327898,3.4989990436402185,0.8630990951201816,
6740,2026-09-17T20:15:15.276,13478.175,7.7114,6.03605,0.180663,1.09049090115,0.0,0.28018,0.28018,3.35942607,0.9412439962925999,1.066197632809135,3.499524056610739,0.8631378724022286,
6741,2026-09-17T20:15:17.258,13480.158,7.7114,6.03596,0.180666,1.09049274936,0.0,0.28019,0.28019,3.35942938,0.9412785179822,1.0663519440383926,3.5000424540325907,0.863168066486116,
6742,2026-09-17T20:15:19.328,13482.227,7.7114,6.03582,0.180669,1.09048556358,0.0,0.28018,0.28018,3.35943419,0.9412462713541999,1.0665130017174647,3.5005835163188768,0.8631441834627721,
6743,2026-09-17T20:15:21.246,13484.145,7.7114,6.03592,0.180669,1.09050363048,0.0,0.28019,0.28019,3.3594333,0.941279616327,1.0666622777052328,3.5010849991095023,0.863160460926373,
6744,2026-09-17T20:15:23.273,13486.172,7.7114,6.03573,0.18067,1.0904753391,0.0,0.28018,0.28018,3.35943626,0.9412468513267999,1.0668200244701749,3.5016149390780766,0.8631528083006788,
6745,2026-09-17T20:15:25.288,13488.188,7.7114,6.03588,0.180658,1.09043000904,0.0,0.28016,0.28016,3.35943419,0.9411790826704001,1.0669768775530164,3.5021418768497306,0.8631265417016554,
6746,2026-09-17T20:15:27.242,13490.141,7.7114,6.03594,0.180673,1.09053138762,0.0,0.28019,0.28019,3.3594393,0.941281297467,1.0671289255824508,3.502652672586838,0.8631400326049058,
6747,2026-09-17T20:15:29.243,13492.143,7.7114,6.03583,0.180671,1.09049944193,0.0,0.28018,0.28018,3.35943993,0.9412478795874,1.0672847077765457,3.5031760134609913,0.8631346733397223,
6748,2026-09-17T20:15:31.349,13494.249,7.7114,6.03594,0.180658,1.0904408485200001,0.0,0.28017,0.28017,3.3594396,0.9412141927319999,1.0674485824629458,3.503726540598961,0.8631501598729193,
6749,2026-09-17T20:15:33.286,13496.185,7.7114,6.03607,0.180661,1.09048244227,0.0,0.28017,0.28017,3.3594372,0.9412135203239999,1.0675993117337021,3.5042329062991437,0.8631166205342337,
6750,2026-09-17T20:15:35.289,13498.188,7.7114,6.03599,0.180671,1.09052834929,0.0,0.28019,0.28019,3.35944444,0.9412827376435999,1.0677551933519887,3.504756581370723,0.8631437580292451,
6751,2026-09-17T20:15:37.245,13500.145,7.7114,6.03586,0.18067,1.0904988262,0.0,0.28017,0.28017,3.35944806,0.9412165629702,1.0679074575954681,3.5052681049124796,0.8631064429936202,
6752,2026-09-17T20:15:39.372,13502.271,7.7114,6.03582,0.180659,1.0904252053799999,0.0,0.28015,0.28015,3.35944983,0.9411498698745,1.0680729615715165,3.5058241070702034,0.8631035537614162,
6753,2026-09-17T20:15:41.309,13504.209,7.7114,6.03578,0.180662,1.09043608636,0.0,0.28017,0.28017,3.35944416,0.9412154703071999,1.0682237407911652,3.506330641866545,0.8631551010468522,
6754,2026-09-17T20:15:43.236,13506.136,7.7114,6.03603,0.18067,1.0905295401,0.0,0.28019,0.28019,3.35945615,0.9412860186685,1.0683737174646213,3.5068344810254652,0.8631458241673907,
6755,2026-09-17T20:15:45.253,13508.152,7.7114,6.03584,0.18067,1.0904952128,0.0,0.28019,0.28019,3.35944687,0.9412834185053001,1.068530656693152,3.507361710753731,0.8631706104315876,
6756,2026-09-17T20:15:47.375,13510.275,7.7114,6.03586,0.180673,1.09051693378,0.0,0.28019,0.28019,3.35945585,0.9412859346114999,1.0686958616735591,3.5079167088498386,0.8631557250090296,
6757,2026-09-17T20:15:49.289,13512.189,7.7114,6.03593,0.18067,1.0905114730999999,0.0,0.28019,0.28019,3.35946364,0.9412881172916,1.0688447900388698,3.5084170276979885,0.8631620487364501,
6758,2026-09-17T20:15:51.309,13514.208,7.7114,6.03605,0.180659,1.09046675695,0.0,0.28018,0.28018,3.3594637,0.941254539466,1.069001989812422,3.5089451346261686,0.8631666517727311,
6759,2026-09-17T20:15:53.242,13516.142,7.7114,6.03584,0.180661,1.09044089024,0.0,0.28016,0.28016,3.35946579,0.9411879357264,1.069152453617853,3.5094506124759075,0.8631260475927767,
6760,2026-09-17T20:15:55.263,13518.163,7.7114,6.03599,0.180664,1.09048609736,0.0,0.28018,0.28018,3.3594601,0.941253530818,1.0693097419621467,3.509979016840227,0.8631504180536709,
6761,2026-09-17T20:15:57.320,13520.22,7.7114,6.03589,0.180669,1.09049821041,0.0,0.28018,0.28018,3.35946941,0.9412561392937999,1.0694698159001403,3.5105167795931105,0.863143222344135,
6762,2026-09-17T20:15:59.323,13522.222,7.7114,6.03571,0.180671,1.09047776141,0.0,0.28017,0.28017,3.35946339,0.9412208579763,1.0696256939758493,3.5110404467509597,0.8631270542915893,
6763,2026-09-17T20:16:01.247,13524.147,7.7114,6.03567,0.18067,1.0904644988999999,0.0,0.28015,0.28015,3.35947359,0.9411565262385,1.069775434026854,3.5115434937339733,0.8630785570625055,
6764,2026-09-17T20:16:03.276,13526.175,7.7114,6.03572,0.180668,1.09046146096,0.0,0.28016,0.28016,3.35947002,0.9411891208032,1.0699333260072248,3.5120739273902597,0.863110852147506,
6765,2026-09-17T20:16:05.351,13528.251,7.7114,6.03577,0.180674,1.09050670898,0.0,0.28016,0.28016,3.35948082,0.9411921465312001,1.0700948243032948,3.512616476946279,0.8630778139930376,
6766,2026-09-17T20:16:07.301,13530.201,7.7114,6.03583,0.180667,1.09047529861,0.0,0.28017,0.28017,3.35947872,0.9412251529823998,1.0702465759141242,3.513126283412922,0.8631329422887017,
6767,2026-09-17T20:16:09.319,13532.219,7.7114,6.03573,0.180672,1.09048741056,0.0,0.28018,0.28018,3.35948055,0.9412592604989999,1.0704036816241953,3.5136540768464504,0.8631546328587446,
6768,2026-09-17T20:16:11.311,13534.211,7.7114,6.03565,0.180668,1.0904488142,0.0,0.28018,0.28018,3.35948292,0.9412599245255999,1.07055866836213,3.5141747519617095,0.863185793104969,
6769,2026-09-17T20:16:13.353,13536.252,7.7114,6.03585,0.18067,1.0904970194999999,0.0,0.28018,0.28018,3.35948176,0.9412595995167999,1.0707175699023948,3.514708578880028,0.8631473380352509,
6770,2026-09-17T20:16:15.353,13538.252,7.7114,6.03568,0.180672,1.09047837696,0.0,0.28017,0.28017,3.35948384,0.9412265874528,1.0708732152024039,3.515231466588307,0.8631318211707423,
6771,2026-09-17T20:16:17.373,13540.273,7.7114,6.03584,0.180668,1.09048314112,0.0,0.28017,0.28017,3.35948204,0.9412260831467999,1.0710304432988533,3.5157596716960176,0.8631275878140555,
6772,2026-09-17T20:16:19.284,13542.184,7.7114,6.03583,0.180668,1.09048133444,0.0,0.28019,0.28019,3.35947878,0.9412923593682,1.0711792119849624,3.516259457182614,0.8631897948547522,
