Panel curve /home/ian/src/embedded-mcp/Logs/bench/panel-iv-2026-08-24_145423.json: Voc 7.711 V, Isc 0.1935 A, MPP 1.0981 W @ 6.249 V / 0.1757 A (140 points) -- CH1 follows this curve (alpha 0.4, tick 0.0 s)
DMM: Keysight Technologies,34461A,MY53222530,A.02.14-02.40-02.14-00.49-01-01
Resting V_bat: 0.0176 V
NOTE: resting V_bat 0.0176 V is below 2.5 V (protection latched / deeply discharged) -- proceeding; the charger is expected to recover it.
CH2 series ammeter: 0.000 V source, range 3.0 A, compliance +/-3.0 A | CH1 solar: curve follower from Voc 7.711 V, +0.2128/-0.01 A
CH1 on: 7.72377 V (set 7.7114 V; sag under load is panel behavior)
waiting 3.0 s for the board to boot from solar...
CH2 on: 0.0 V across the ammeter (0 near-zero = healthy loop; boot-loop transients are expected and bounded by compliance)
========================================================================
FIRST SAMPLE: i_chg = +0.3475 A (i2_raw +0.3475 A, --sign +1) -- if this is negative while the battery is charging, rerun with --sign -1
========================================================================
[0:33:58] #1020 V_bat=3.1967 V i_chg=+0.2508 A P_in=1.095 W Ah=0.1479 Wh=0.4491 eff=73.2% flags=-
[0:34:28] #1035 V_bat=3.1993 V i_chg=+0.2506 A P_in=1.096 W Ah=0.1500 Wh=0.4558 eff=73.2% flags=-
[0:34:58] #1050 V_bat=3.2018 V i_chg=+0.2505 A P_in=1.095 W Ah=0.1521 Wh=0.4625 eff=73.2% flags=-
[0:35:28] #1065 V_bat=3.2044 V i_chg=+0.2503 A P_in=1.095 W Ah=0.1542 Wh=0.4692 eff=73.2% flags=-
[0:35:58] #1080 V_bat=3.2069 V i_chg=+0.2501 A P_in=1.095 W Ah=0.1563 Wh=0.4759 eff=73.2% flags=-
[0:36:28] #1095 V_bat=3.2094 V i_chg=+0.2500 A P_in=1.096 W Ah=0.1584 Wh=0.4826 eff=73.2% flags=-
[0:36:58] #1110 V_bat=3.2118 V i_chg=+0.2498 A P_in=1.095 W Ah=0.1604 Wh=0.4892 eff=73.2% flags=-
[0:37:28] #1125 V_bat=3.2142 V i_chg=+0.2497 A P_in=1.096 W Ah=0.1625 Wh=0.4959 eff=73.2% flags=-
[0:37:58] #1140 V_bat=3.2166 V i_chg=+0.2495 A P_in=1.095 W Ah=0.1646 Wh=0.5026 eff=73.3% flags=-
[0:38:28] #1155 V_bat=3.2189 V i_chg=+0.2493 A P_in=1.095 W Ah=0.1667 Wh=0.5093 eff=73.3% flags=-
[0:38:58] #1170 V_bat=3.2212 V i_chg=+0.2492 A P_in=1.095 W Ah=0.1688 Wh=0.5160 eff=73.3% flags=-
[0:39:28] #1185 V_bat=3.2234 V i_chg=+0.2490 A P_in=1.095 W Ah=0.1708 Wh=0.5227 eff=73.3% flags=-
[0:39:58] #1200 V_bat=3.2256 V i_chg=+0.2489 A P_in=1.095 W Ah=0.1729 Wh=0.5294 eff=73.3% flags=-
[0:40:28] #1215 V_bat=3.2278 V i_chg=+0.2487 A P_in=1.095 W Ah=0.1750 Wh=0.5360 eff=73.3% flags=-
[0:40:58] #1230 V_bat=3.2300 V i_chg=+0.2486 A P_in=1.095 W Ah=0.1770 Wh=0.5427 eff=73.3% flags=-
[0:41:28] #1245 V_bat=3.2321 V i_chg=+0.2485 A P_in=1.095 W Ah=0.1791 Wh=0.5494 eff=73.3% flags=-
[0:41:58] #1260 V_bat=3.2342 V i_chg=+0.2484 A P_in=1.095 W Ah=0.1812 Wh=0.5561 eff=73.3% flags=-
[0:42:28] #1275 V_bat=3.2363 V i_chg=+0.2482 A P_in=1.095 W Ah=0.1833 Wh=0.5628 eff=73.3% flags=-
[0:42:58] #1290 V_bat=3.2383 V i_chg=+0.2481 A P_in=1.095 W Ah=0.1853 Wh=0.5695 eff=73.3% flags=-
[0:43:28] #1305 V_bat=3.2403 V i_chg=+0.2480 A P_in=1.095 W Ah=0.1874 Wh=0.5762 eff=73.3% flags=-
[0:43:58] #1320 V_bat=3.2423 V i_chg=+0.2478 A P_in=1.095 W Ah=0.1895 Wh=0.5829 eff=73.4% flags=-
[0:44:28] #1335 V_bat=3.2442 V i_chg=+0.2477 A P_in=1.095 W Ah=0.1915 Wh=0.5896 eff=73.4% flags=-
[0:44:58] #1350 V_bat=3.2461 V i_chg=+0.2476 A P_in=1.095 W Ah=0.1936 Wh=0.5963 eff=73.4% flags=-
[0:45:28] #1365 V_bat=3.2479 V i_chg=+0.2475 A P_in=1.095 W Ah=0.1957 Wh=0.6030 eff=73.4% flags=-
[0:45:58] #1380 V_bat=3.2497 V i_chg=+0.2474 A P_in=1.095 W Ah=0.1977 Wh=0.6097 eff=73.4% flags=-
[0:46:28] #1395 V_bat=3.2514 V i_chg=+0.2472 A P_in=1.095 W Ah=0.1998 Wh=0.6164 eff=73.4% flags=-
